residue,class_odd,class_dead,exact_dead,exact_steps,alpha,mod9,mod3
30545,8,1,1,3,0.10011292,8,2
30547,10,1,1,6,0.90101624,1,1
30549,4,1,1,3,0.00123596,3,0
30551,9,1,1,8,0.30033875,5,2
30553,6,1,1,3,0.01112366,7,1
30555,10,1,1,21,0.90101624,0,0
30557,6,1,1,3,0.01112366,2,2
30559,6,1,1,13,0.01112366,4,1
30561,11,0,1,3,2.70304871,6,0
30563,6,1,1,6,0.01112366,8,2
30565,6,1,1,3,0.01112366,1,1
30567,11,0,1,29,2.70304871,3,0
30569,8,1,1,3,0.10011292,5,2
30571,8,1,1,8,0.10011292,7,1
30573,7,1,1,3,0.03337097,0,0
30575,10,1,1,26,0.90101624,2,2
30577,6,1,1,3,0.01112366,4,1
30579,7,1,1,6,0.03337097,6,0
30581,6,1,1,3,0.01112366,8,2
30583,7,1,1,8,0.03337097,1,1
30585,10,1,1,3,0.90101624,3,0
30587,10,1,1,13,0.90101624,5,2
30589,10,1,1,3,0.90101624,7,1
30591,9,1,1,24,0.30033875,0,0
30593,9,1,1,3,0.30033875,2,2
30595,9,1,1,6,0.30033875,4,1
30597,9,1,1,3,0.30033875,6,0
30599,9,1,1,11,0.30033875,8,2
30601,8,1,1,3,0.10011292,1,1
30603,10,1,1,8,0.90101624,3,0
30605,4,1,1,3,0.00123596,5,2
30607,11,0,1,11,2.70304871,7,1
30609,9,1,1,3,0.30033875,0,0
30611,9,1,1,6,0.30033875,2,2
30613,8,1,1,3,0.10011292,4,1
30615,8,1,1,8,0.10011292,6,0
30617,8,1,1,3,0.10011292,8,2
30619,11,0,1,16,2.70304871,1,1
30621,7,1,1,3,0.03337097,3,0
30623,11,0,1,21,2.70304871,5,2
30625,8,1,1,3,0.10011292,7,1
30627,8,1,1,6,0.10011292,0,0
30629,8,1,1,3,0.10011292,2,2
30631,11,0,1,39,2.70304871,4,1
30633,12,0,1,3,8.10914612,6,0
30635,9,1,1,8,0.30033875,8,2
30637,10,1,1,3,0.90101624,1,1
30639,10,1,1,13,0.90101624,3,0
30641,4,1,1,3,0.00123596,5,2
30643,4,1,1,6,0.00123596,7,1
30645,8,1,1,3,0.10011292,0,0
30647,10,1,1,8,0.90101624,2,2
30649,6,1,1,3,0.01112366,4,1
30651,6,1,1,11,0.01112366,6,0
30653,10,1,1,3,0.90101624,8,2
30655,10,1,1,26,0.90101624,1,1
30657,8,1,1,3,0.10011292,3,0
30659,8,1,1,6,0.10011292,5,2
30661,8,1,1,3,0.10011292,7,1
30663,8,1,1,13,0.10011292,0,0
30665,10,1,1,3,0.90101624,2,2
30667,7,1,1,8,0.03337097,4,1
30669,7,1,1,3,0.03337097,6,0
30671,8,1,1,16,0.10011292,8,2
30673,7,1,1,3,0.03337097,1,1
30675,12,0,1,6,8.10914612,3,0
30677,8,1,1,3,0.10011292,5,2
30679,10,1,1,8,0.90101624,7,1
30681,8,1,1,3,0.10011292,0,0
30683,7,1,1,13,0.03337097,2,2
30685,8,1,1,3,0.10011292,4,1
30687,9,1,1,24,0.30033875,6,0
30689,9,1,1,3,0.30033875,8,2
30691,8,1,1,6,0.10011292,1,1
30693,7,1,1,3,0.03337097,3,0
30695,9,1,1,16,0.30033875,5,2
30697,11,0,1,3,2.70304871,7,1
30699,11,0,1,8,2.70304871,0,0
30701,9,1,1,3,0.30033875,2,2
30703,8,1,1,19,0.10011292,4,1
30705,9,1,1,3,0.30033875,6,0
30707,11,0,1,6,2.70304871,8,2
30709,9,1,1,3,0.30033875,1,1
30711,11,0,1,8,2.70304871,3,0
30713,7,1,1,3,0.03337097,5,2
30715,10,1,1,24,0.90101624,7,1
30717,11,0,1,3,2.70304871,0,0
30719,12,0,1,52,8.10914612,2,2
30721,9,1,1,3,0.30033875,4,1
30723,9,1,1,6,0.30033875,6,0
30725,10,1,1,3,0.90101624,8,2
30727,9,1,1,11,0.30033875,1,1
30729,10,1,1,3,0.90101624,3,0
30731,10,1,1,8,0.90101624,5,2
30733,4,1,1,3,0.00123596,7,1
30735,10,1,1,11,0.90101624,0,0
30737,4,1,1,3,0.00123596,2,2
30739,11,0,1,6,2.70304871,4,1
30741,7,1,1,3,0.03337097,6,0
30743,4,1,1,8,0.00123596,8,2
30745,9,1,1,3,0.30033875,1,1
30747,9,1,1,24,0.30033875,3,0
30749,8,1,1,3,0.10011292,5,2
30751,11,0,1,52,2.70304871,7,1
30753,8,1,1,3,0.10011292,0,0
30755,7,1,1,6,0.03337097,2,2
30757,7,1,1,3,0.03337097,4,1
30759,9,1,1,13,0.30033875,6,0
30761,10,1,1,3,0.90101624,8,2
30763,7,1,1,8,0.03337097,1,1
30765,7,1,1,3,0.03337097,3,0
30767,9,1,1,24,0.30033875,5,2
30769,9,1,1,3,0.30033875,7,1
30771,9,1,1,6,0.30033875,0,0
30773,6,1,1,3,0.01112366,2,2
30775,10,1,1,8,0.90101624,4,1
30777,7,1,1,3,0.03337097,6,0
30779,8,1,1,11,0.10011292,8,2
30781,7,1,1,3,0.03337097,1,1
30783,11,0,1,34,2.70304871,3,0
30785,8,1,1,3,0.10011292,5,2
30787,8,1,1,6,0.10011292,7,1
30789,6,1,1,3,0.01112366,0,0
30791,10,1,1,21,0.90101624,2,2
30793,11,0,1,3,2.70304871,4,1
30795,6,1,1,8,0.01112366,6,0
30797,9,1,1,3,0.30033875,8,2
30799,7,1,1,13,0.03337097,1,1
30801,9,1,1,3,0.30033875,3,0
30803,7,1,1,6,0.03337097,5,2
30805,6,1,1,3,0.01112366,7,1
30807,6,1,1,8,0.01112366,0,0
30809,6,1,1,3,0.01112366,2,2
30811,13,0,1,39,24.32743835,4,1
30813,6,1,1,3,0.01112366,6,0
30815,9,1,1,13,0.30033875,8,2
30817,8,1,1,3,0.10011292,1,1
30819,6,1,1,6,0.01112366,3,0
30821,6,1,1,3,0.01112366,5,2
30823,11,0,1,68,2.70304871,7,1
30825,9,1,1,3,0.30033875,0,0
30827,10,1,1,8,0.90101624,2,2
30829,11,0,1,3,2.70304871,4,1
30831,11,0,1,42,2.70304871,6,0
30833,6,1,1,3,0.01112366,8,2
30835,8,1,1,6,0.10011292,1,1
30837,6,1,1,3,0.01112366,3,0
30839,8,1,1,8,0.10011292,5,2
30841,10,1,1,3,0.90101624,7,1
30843,10,1,1,13,0.90101624,0,0
30845,10,1,1,3,0.90101624,2,2
30847,12,0,1,34,8.10914612,4,1
30849,8,1,1,3,0.10011292,6,0
30851,8,1,1,6,0.10011292,8,2
30853,8,1,1,3,0.10011292,1,1
30855,7,1,1,11,0.03337097,3,0
30857,10,1,1,3,0.90101624,5,2
30859,10,1,1,8,0.90101624,7,1
30861,6,1,1,3,0.01112366,0,0
30863,7,1,1,11,0.03337097,2,2
30865,9,1,1,3,0.30033875,4,1
30867,9,1,1,6,0.30033875,6,0
30869,7,1,1,3,0.03337097,8,2
30871,6,1,1,8,0.01112366,1,1
30873,10,1,1,3,0.90101624,3,0
30875,9,1,1,19,0.30033875,5,2
30877,6,1,1,3,0.01112366,7,1
30879,14,0,1,94,72.98231506,0,0
30881,8,1,1,3,0.10011292,2,2
30883,7,1,1,6,0.03337097,4,1
30885,11,0,1,3,2.70304871,6,0
30887,9,1,1,24,0.30033875,8,2
30889,10,1,1,3,0.90101624,1,1
30891,7,1,1,8,0.03337097,3,0
30893,6,1,1,3,0.01112366,5,2
30895,10,1,1,13,0.90101624,7,1
30897,8,1,1,3,0.10011292,0,0
30899,8,1,1,6,0.10011292,2,2
30901,8,1,1,3,0.10011292,4,1
30903,8,1,1,8,0.10011292,6,0
30905,8,1,1,3,0.10011292,8,2
30907,11,0,1,11,2.70304871,1,1
30909,10,1,1,3,0.90101624,3,0
30911,10,1,1,19,0.90101624,5,2
30913,10,1,1,3,0.90101624,7,1
30915,10,1,1,6,0.90101624,0,0
30917,8,1,1,3,0.10011292,2,2
30919,10,1,1,13,0.90101624,4,1
30921,8,1,1,3,0.10011292,6,0
30923,9,1,1,8,0.30033875,8,2
30925,8,1,1,3,0.10011292,1,1
30927,11,0,1,39,2.70304871,3,0
30929,8,1,1,3,0.10011292,5,2
30931,8,1,1,6,0.10011292,7,1
30933,3,1,1,3,0.00041199,0,0
30935,10,1,1,8,0.90101624,2,2
30937,10,1,1,3,0.90101624,4,1
30939,9,1,1,13,0.30033875,6,0
30941,10,1,1,3,0.90101624,8,2
30943,12,0,1,47,8.10914612,1,1
30945,12,0,1,3,8.10914612,3,0
30947,3,1,1,6,0.00041199,5,2
30949,8,1,1,3,0.10011292,7,1
30951,10,1,1,21,0.90101624,0,0
30953,7,1,1,3,0.03337097,2,2
30955,9,1,1,8,0.30033875,4,1
30957,7,1,1,3,0.03337097,6,0
30959,11,0,1,73,2.70304871,8,2
30961,8,1,1,3,0.10011292,1,1
30963,9,1,1,6,0.30033875,3,0
30965,8,1,1,3,0.10011292,5,2
30967,7,1,1,8,0.03337097,7,1
30969,10,1,1,3,0.90101624,0,0
30971,10,1,1,26,0.90101624,2,2
30973,9,1,1,3,0.30033875,4,1
30975,10,1,1,26,0.90101624,6,0
30977,8,1,1,3,0.10011292,8,2
30979,7,1,1,6,0.03337097,1,1
30981,5,1,1,3,0.00370789,3,0
30983,7,1,1,11,0.03337097,5,2
30985,9,1,1,3,0.30033875,7,1
30987,8,1,1,8,0.10011292,0,0
30989,5,1,1,3,0.00370789,2,2
30991,9,1,1,11,0.30033875,4,1
30993,5,1,1,3,0.00370789,6,0
30995,12,0,1,6,8.10914612,8,2
30997,6,1,1,3,0.01112366,1,1
30999,9,1,1,8,0.30033875,3,0
31001,9,1,1,3,0.30033875,5,2
31003,12,0,1,60,8.10914612,7,1
31005,10,1,1,3,0.90101624,0,0
31007,10,1,1,16,0.90101624,2,2
31009,5,1,1,3,0.00370789,4,1
31011,8,1,1,6,0.10011292,6,0
31013,8,1,1,3,0.10011292,8,2
31015,9,1,1,13,0.30033875,1,1
31017,9,1,1,3,0.30033875,3,0
31019,8,1,1,8,0.10011292,5,2
31021,6,1,1,3,0.01112366,7,1
31023,8,1,1,19,0.10011292,0,0
31025,7,1,1,3,0.03337097,2,2
31027,7,1,1,6,0.03337097,4,1
31029,6,1,1,3,0.01112366,6,0
31031,10,1,1,8,0.90101624,8,2
31033,10,1,1,3,0.90101624,1,1
31035,7,1,1,11,0.03337097,3,0
31037,7,1,1,3,0.03337097,5,2
31039,12,0,1,83,8.10914612,7,1
31041,6,1,1,3,0.01112366,0,0
31043,9,1,1,6,0.30033875,2,2
31045,7,1,1,3,0.03337097,4,1
31047,11,0,1,50,2.70304871,6,0
31049,8,1,1,3,0.10011292,8,2
31051,7,1,1,8,0.03337097,1,1
31053,7,1,1,3,0.03337097,3,0
31055,10,1,1,13,0.90101624,5,2
31057,9,1,1,3,0.30033875,7,1
31059,9,1,1,6,0.30033875,0,0
31061,6,1,1,3,0.01112366,2,2
31063,7,1,1,8,0.03337097,4,1
31065,7,1,1,3,0.03337097,6,0
31067,9,1,1,16,0.30033875,8,2
31069,6,1,1,3,0.01112366,1,1
31071,11,0,1,13,2.70304871,3,0
31073,10,1,1,3,0.90101624,5,2
31075,9,1,1,6,0.30033875,7,1
31077,9,1,1,3,0.30033875,0,0
31079,10,1,1,26,0.90101624,2,2
31081,6,1,1,3,0.01112366,4,1
31083,9,1,1,8,0.30033875,6,0
31085,8,1,1,3,0.10011292,8,2
31087,8,1,1,16,0.10011292,1,1
31089,5,1,1,3,0.00370789,3,0
31091,9,1,1,6,0.30033875,5,2
31093,5,1,1,3,0.00370789,7,1
31095,10,1,1,8,0.90101624,0,0
31097,13,0,1,3,24.32743835,2,2
31099,10,1,1,13,0.90101624,4,1
31101,6,1,1,3,0.01112366,6,0
31103,12,0,1,57,8.10914612,8,2
31105,8,1,1,3,0.10011292,1,1
31107,7,1,1,6,0.03337097,3,0
31109,7,1,1,3,0.03337097,5,2
31111,7,1,1,11,0.03337097,7,1
31113,10,1,1,3,0.90101624,0,0
31115,10,1,1,8,0.90101624,2,2
31117,5,1,1,3,0.00370789,4,1
31119,8,1,1,11,0.10011292,6,0
31121,8,1,1,3,0.10011292,8,2
31123,8,1,1,6,0.10011292,1,1
31125,5,1,1,3,0.00370789,3,0
31127,8,1,1,8,0.10011292,5,2
31129,8,1,1,3,0.10011292,7,1
31131,11,0,1,32,2.70304871,0,0
31133,9,1,1,3,0.30033875,2,2
31135,10,1,1,21,0.90101624,4,1
31137,9,1,1,3,0.30033875,6,0
31139,10,1,1,6,0.90101624,8,2
31141,10,1,1,3,0.90101624,1,1
31143,9,1,1,16,0.30033875,3,0
31145,10,1,1,3,0.90101624,5,2
31147,12,0,1,8,8.10914612,7,1
31149,9,1,1,3,0.30033875,0,0
31151,8,1,1,13,0.10011292,2,2
31153,8,1,1,3,0.10011292,4,1
31155,8,1,1,6,0.10011292,6,0
31157,8,1,1,3,0.10011292,8,2
31159,7,1,1,8,0.03337097,1,1
31161,8,1,1,3,0.10011292,3,0
31163,10,1,1,11,0.90101624,5,2
31165,9,1,1,3,0.30033875,7,1
31167,14,0,1,68,72.98231506,0,0
31169,8,1,1,3,0.10011292,2,2
31171,8,1,1,6,0.10011292,4,1
31173,6,1,1,3,0.01112366,6,0
31175,9,1,1,13,0.30033875,8,2
31177,10,1,1,3,0.90101624,1,1
31179,6,1,1,8,0.01112366,3,0
31181,6,1,1,3,0.01112366,5,2
31183,8,1,1,21,0.10011292,7,1
31185,6,1,1,3,0.01112366,0,0
31187,10,1,1,6,0.90101624,2,2
31189,7,1,1,3,0.03337097,4,1
31191,12,0,1,8,8.10914612,6,0
31193,7,1,1,3,0.03337097,8,2
31195,9,1,1,13,0.30033875,1,1
31197,7,1,1,3,0.03337097,3,0
31199,10,1,1,26,0.90101624,5,2
31201,8,1,1,3,0.10011292,7,1
31203,7,1,1,6,0.03337097,0,0
31205,8,1,1,3,0.10011292,2,2
31207,10,1,1,21,0.90101624,4,1
31209,9,1,1,3,0.30033875,6,0
31211,10,1,1,8,0.90101624,8,2
31213,7,1,1,3,0.03337097,1,1
31215,12,0,1,78,8.10914612,3,0
31217,7,1,1,3,0.03337097,5,2
31219,7,1,1,6,0.03337097,7,1
31221,8,1,1,3,0.10011292,0,0
31223,10,1,1,8,0.90101624,2,2
31225,9,1,1,3,0.30033875,4,1
31227,8,1,1,16,0.10011292,6,0
31229,11,0,1,3,2.70304871,8,2
31231,12,0,1,60,8.10914612,1,1
31233,10,1,1,3,0.90101624,3,0
31235,9,1,1,6,0.30033875,5,2
31237,9,1,1,3,0.30033875,7,1
31239,10,1,1,11,0.90101624,0,0
31241,9,1,1,3,0.30033875,2,2
31243,9,1,1,8,0.30033875,4,1
31245,6,1,1,3,0.01112366,6,0
31247,11,0,1,11,2.70304871,8,2
31249,6,1,1,3,0.01112366,1,1
31251,7,1,1,6,0.03337097,3,0
31253,5,1,1,3,0.00370789,5,2
31255,8,1,1,8,0.10011292,7,1
31257,8,1,1,3,0.10011292,0,0
31259,9,1,1,19,0.30033875,2,2
31261,9,1,1,3,0.30033875,4,1
31263,8,1,1,19,0.10011292,6,0
31265,9,1,1,3,0.30033875,8,2
31267,5,1,1,6,0.00370789,1,1
31269,10,1,1,3,0.90101624,3,0
31271,9,1,1,13,0.30033875,5,2
31273,8,1,1,3,0.10011292,7,1
31275,5,1,1,8,0.00370789,0,0
31277,5,1,1,3,0.00370789,2,2
31279,11,0,1,32,2.70304871,4,1
31281,9,1,1,3,0.30033875,6,0
31283,9,1,1,6,0.30033875,8,2
31285,6,1,1,3,0.01112366,1,1
31287,10,1,1,8,0.90101624,3,0
31289,8,1,1,3,0.10011292,5,2
31291,8,1,1,11,0.10011292,7,1
31293,8,1,1,3,0.10011292,0,0
31295,8,1,1,16,0.10011292,2,2
31297,7,1,1,3,0.03337097,4,1
31299,7,1,1,6,0.03337097,6,0
31301,7,1,1,3,0.03337097,8,2
31303,10,1,1,16,0.90101624,1,1
31305,7,1,1,3,0.03337097,3,0
31307,7,1,1,8,0.03337097,5,2
31309,7,1,1,3,0.03337097,7,1
31311,7,1,1,13,0.03337097,0,0
31313,9,1,1,3,0.30033875,2,2
31315,9,1,1,6,0.30033875,4,1
31317,7,1,1,3,0.03337097,6,0
31319,9,1,1,8,0.30033875,8,2
31321,9,1,1,3,0.30033875,1,1
31323,8,1,1,21,0.10011292,3,0
31325,6,1,1,3,0.01112366,5,2
31327,11,0,1,13,2.70304871,7,1
31329,8,1,1,3,0.10011292,0,0
31331,9,1,1,6,0.30033875,2,2
31333,9,1,1,3,0.30033875,4,1
31335,10,1,1,26,0.90101624,6,0
31337,9,1,1,3,0.30033875,8,2
31339,7,1,1,8,0.03337097,1,1
31341,10,1,1,3,0.90101624,3,0
31343,13,0,1,114,24.32743835,5,2
31345,7,1,1,3,0.03337097,7,1
31347,11,0,1,6,2.70304871,0,0
31349,9,1,1,3,0.30033875,2,2
31351,6,1,1,8,0.01112366,4,1
31353,9,1,1,3,0.30033875,6,0
31355,8,1,1,13,0.10011292,8,2
31357,11,0,1,3,2.70304871,1,1
31359,10,1,1,26,0.90101624,3,0
31361,8,1,1,3,0.10011292,5,2
31363,7,1,1,6,0.03337097,7,1
31365,6,1,1,3,0.01112366,0,0
31367,6,1,1,11,0.01112366,2,2
31369,10,1,1,3,0.90101624,4,1
31371,6,1,1,8,0.01112366,6,0
31373,7,1,1,3,0.03337097,8,2
31375,9,1,1,11,0.30033875,1,1
31377,8,1,1,3,0.10011292,3,0
31379,8,1,1,6,0.10011292,5,2
31381,10,1,1,3,0.90101624,7,1
31383,7,1,1,8,0.03337097,0,0
31385,8,1,1,3,0.10011292,2,2
31387,11,0,1,34,2.70304871,4,1
31389,8,1,1,3,0.10011292,6,0
31391,10,1,1,21,0.90101624,8,2
31393,10,1,1,3,0.90101624,1,1
31395,10,1,1,6,0.90101624,3,0
31397,11,0,1,3,2.70304871,5,2
31399,11,0,1,44,2.70304871,7,1
31401,14,0,1,3,72.98231506,0,0
31403,9,1,1,8,0.30033875,2,2
31405,9,1,1,3,0.30033875,4,1
31407,8,1,1,13,0.10011292,6,0
31409,6,1,1,3,0.01112366,8,2
31411,6,1,1,6,0.01112366,1,1
31413,8,1,1,3,0.10011292,3,0
31415,10,1,1,8,0.90101624,5,2
31417,6,1,1,3,0.01112366,7,1
31419,10,1,1,11,0.90101624,0,0
31421,9,1,1,3,0.30033875,2,2
31423,12,0,1,75,8.10914612,4,1
31425,8,1,1,3,0.10011292,6,0
31427,7,1,1,6,0.03337097,8,2
31429,7,1,1,3,0.03337097,1,1
31431,7,1,1,13,0.03337097,3,0
31433,8,1,1,3,0.10011292,5,2
31435,9,1,1,8,0.30033875,7,1
31437,7,1,1,3,0.03337097,0,0
31439,11,0,1,32,2.70304871,2,2
31441,8,1,1,3,0.10011292,4,1
31443,8,1,1,6,0.10011292,6,0
31445,8,1,1,3,0.10011292,8,2
31447,10,1,1,8,0.90101624,1,1
31449,7,1,1,3,0.03337097,3,0
31451,12,0,1,13,8.10914612,5,2
31453,10,1,1,3,0.90101624,7,1
31455,9,1,1,16,0.30033875,0,0
31457,9,1,1,3,0.30033875,2,2
31459,8,1,1,6,0.10011292,4,1
31461,8,1,1,3,0.10011292,6,0
31463,14,0,1,52,72.98231506,8,2
31465,9,1,1,3,0.30033875,1,1
31467,9,1,1,8,0.30033875,3,0
31469,8,1,1,3,0.10011292,5,2
31471,10,1,1,26,0.90101624,7,1
31473,8,1,1,3,0.10011292,0,0
31475,10,1,1,6,0.90101624,2,2
31477,7,1,1,3,0.03337097,4,1
31479,8,1,1,8,0.10011292,6,0
31481,10,1,1,3,0.90101624,8,2
31483,11,0,1,39,2.70304871,1,1
31485,10,1,1,3,0.90101624,3,0
31487,11,0,1,32,2.70304871,5,2
31489,8,1,1,3,0.10011292,7,1
31491,8,1,1,6,0.10011292,0,0
31493,8,1,1,3,0.10011292,2,2
31495,9,1,1,11,0.30033875,4,1
31497,9,1,1,3,0.30033875,6,0
31499,11,0,1,8,2.70304871,8,2
31501,9,1,1,3,0.30033875,1,1
31503,8,1,1,11,0.10011292,3,0
31505,9,1,1,3,0.30033875,5,2
31507,7,1,1,6,0.03337097,7,1
31509,3,1,1,3,0.00041199,0,0
31511,9,1,1,8,0.30033875,2,2
31513,10,1,1,3,0.90101624,4,1
31515,12,0,1,34,8.10914612,6,0
31517,8,1,1,3,0.10011292,8,2
31519,11,0,1,52,2.70304871,1,1
31521,9,1,1,3,0.30033875,3,0
31523,9,1,1,6,0.30033875,5,2
31525,9,1,1,3,0.30033875,7,1
31527,11,0,1,13,2.70304871,0,0
31529,11,0,1,3,2.70304871,2,2
31531,9,1,1,8,0.30033875,4,1
31533,10,1,1,3,0.90101624,6,0
31535,9,1,1,16,0.30033875,8,2
31537,10,1,1,3,0.90101624,1,1
31539,10,1,1,6,0.90101624,3,0
31541,3,1,1,3,0.00041199,5,2
31543,10,1,1,8,0.90101624,7,1
31545,10,1,1,3,0.90101624,0,0
31547,11,0,1,11,2.70304871,2,2
31549,12,0,1,3,8.10914612,4,1
31551,11,0,1,29,2.70304871,6,0
31553,3,1,1,3,0.00041199,8,2
31555,8,1,1,6,0.10011292,1,1
31557,7,1,1,3,0.03337097,3,0
31559,9,1,1,21,0.30033875,5,2
31561,8,1,1,3,0.10011292,7,1
31563,7,1,1,8,0.03337097,0,0
31565,7,1,1,3,0.03337097,2,2
31567,8,1,1,13,0.10011292,4,1
31569,8,1,1,3,0.10011292,6,0
31571,8,1,1,6,0.10011292,8,2
31573,5,1,1,3,0.00370789,1,1
31575,9,1,1,8,0.30033875,3,0
31577,7,1,1,3,0.03337097,5,2
31579,10,1,1,19,0.90101624,7,1
31581,7,1,1,3,0.03337097,0,0
31583,9,1,1,13,0.30033875,2,2
31585,11,0,1,3,2.70304871,4,1
31587,6,1,1,6,0.01112366,6,0
31589,6,1,1,3,0.01112366,8,2
31591,11,0,1,29,2.70304871,1,1
31593,9,1,1,3,0.30033875,3,0
31595,7,1,1,8,0.03337097,5,2
31597,8,1,1,3,0.10011292,7,1
31599,9,1,1,21,0.30033875,0,0
31601,6,1,1,3,0.01112366,2,2
31603,6,1,1,6,0.01112366,4,1
31605,6,1,1,3,0.01112366,6,0
31607,7,1,1,8,0.03337097,8,2
31609,11,0,1,3,2.70304871,1,1
31611,11,0,1,13,2.70304871,3,0
31613,9,1,1,3,0.30033875,5,2
31615,11,0,1,29,2.70304871,7,1
31617,11,0,1,3,2.70304871,0,0
31619,8,1,1,6,0.10011292,2,2
31621,8,1,1,3,0.10011292,4,1
31623,8,1,1,11,0.10011292,6,0
31625,12,0,1,3,8.10914612,8,2
31627,11,0,1,8,2.70304871,1,1
31629,5,1,1,3,0.00370789,3,0
31631,9,1,1,11,0.30033875,5,2
31633,6,1,1,3,0.01112366,7,1
31635,6,1,1,6,0.01112366,0,0
31637,6,1,1,3,0.01112366,2,2
31639,8,1,1,8,0.10011292,4,1
31641,8,1,1,3,0.10011292,6,0
31643,6,1,1,16,0.01112366,8,2
31645,9,1,1,3,0.30033875,1,1
31647,9,1,1,19,0.30033875,3,0
31649,8,1,1,3,0.10011292,5,2
31651,6,1,1,6,0.01112366,7,1
31653,8,1,1,3,0.10011292,0,0
31655,9,1,1,21,0.30033875,2,2
31657,11,0,1,3,2.70304871,4,1
31659,8,1,1,8,0.10011292,6,0
31661,7,1,1,3,0.03337097,8,2
31663,7,1,1,13,0.03337097,1,1
31665,6,1,1,3,0.01112366,3,0
31667,6,1,1,6,0.01112366,5,2
31669,6,1,1,3,0.01112366,7,1
31671,8,1,1,8,0.10011292,0,0
31673,8,1,1,3,0.10011292,2,2
31675,8,1,1,11,0.10011292,4,1
31677,9,1,1,3,0.30033875,6,0
31679,11,0,1,34,2.70304871,8,2
31681,10,1,1,3,0.90101624,1,1
31683,10,1,1,6,0.90101624,3,0
31685,5,1,1,3,0.00370789,5,2
31687,12,0,1,13,8.10914612,7,1
31689,8,1,1,3,0.10011292,0,0
31691,7,1,1,8,0.03337097,2,2
31693,7,1,1,3,0.03337097,4,1
31695,9,1,1,16,0.30033875,6,0
31697,7,1,1,3,0.03337097,8,2
31699,10,1,1,6,0.90101624,1,1
31701,8,1,1,3,0.10011292,3,0
31703,10,1,1,8,0.90101624,5,2
31705,5,1,1,3,0.00370789,7,1
31707,9,1,1,13,0.30033875,0,0
31709,8,1,1,3,0.10011292,2,2
31711,10,1,1,24,0.90101624,4,1
31713,9,1,1,3,0.30033875,6,0
31715,8,1,1,6,0.10011292,8,2
31717,6,1,1,3,0.01112366,1,1
31719,10,1,1,16,0.90101624,3,0
31721,12,0,1,3,8.10914612,5,2
31723,10,1,1,8,0.90101624,7,1
31725,10,1,1,3,0.90101624,0,0
31727,10,1,1,26,0.90101624,2,2
31729,8,1,1,3,0.10011292,4,1
31731,6,1,1,6,0.01112366,6,0
31733,8,1,1,3,0.10011292,8,2
31735,9,1,1,8,0.30033875,1,1
31737,10,1,1,3,0.90101624,3,0
31739,11,0,1,47,2.70304871,5,2
31741,13,0,1,3,24.32743835,7,1
31743,14,0,1,75,72.98231506,0,0
31745,8,1,1,3,0.10011292,2,2
31747,10,1,1,6,0.90101624,4,1
31749,5,1,1,3,0.00370789,6,0
31751,10,1,1,11,0.90101624,8,2
31753,10,1,1,3,0.90101624,1,1
31755,5,1,1,8,0.00370789,3,0
31757,7,1,1,3,0.03337097,5,2
31759,7,1,1,11,0.03337097,7,1
31761,7,1,1,3,0.03337097,0,0
31763,8,1,1,6,0.10011292,2,2
31765,5,1,1,3,0.00370789,4,1
31767,7,1,1,8,0.03337097,6,0
31769,11,0,1,3,2.70304871,8,2
31771,10,1,1,24,0.90101624,1,1
31773,7,1,1,3,0.03337097,3,0
31775,10,1,1,26,0.90101624,5,2
31777,10,1,1,3,0.90101624,7,1
31779,5,1,1,6,0.00370789,0,0
31781,9,1,1,3,0.30033875,2,2
31783,9,1,1,13,0.30033875,4,1
31785,9,1,1,3,0.30033875,6,0
31787,8,1,1,8,0.10011292,8,2
31789,8,1,1,3,0.10011292,1,1
31791,11,0,1,19,2.70304871,3,0
31793,8,1,1,3,0.10011292,5,2
31795,8,1,1,6,0.10011292,7,1
31797,7,1,1,3,0.03337097,0,0
31799,11,0,1,8,2.70304871,2,2
31801,9,1,1,3,0.30033875,4,1
31803,9,1,1,11,0.30033875,6,0
31805,5,1,1,3,0.00370789,8,2
31807,11,0,1,37,2.70304871,1,1
31809,10,1,1,3,0.90101624,3,0
31811,10,1,1,6,0.90101624,5,2
31813,7,1,1,3,0.03337097,7,1
31815,9,1,1,19,0.30033875,0,0
31817,11,0,1,3,2.70304871,2,2
31819,7,1,1,8,0.03337097,4,1
31821,8,1,1,3,0.10011292,6,0
31823,5,1,1,13,0.00370789,8,2
31825,8,1,1,3,0.10011292,1,1
31827,10,1,1,6,0.90101624,3,0
31829,4,1,1,3,0.00123596,5,2
31831,7,1,1,8,0.03337097,7,1
31833,8,1,1,3,0.10011292,0,0
31835,9,1,1,21,0.30033875,2,2
31837,7,1,1,3,0.03337097,4,1
31839,9,1,1,13,0.30033875,6,0
31841,10,1,1,3,0.90101624,8,2
31843,9,1,1,6,0.30033875,1,1
31845,9,1,1,3,0.30033875,3,0
31847,13,0,1,112,24.32743835,5,2
31849,10,1,1,3,0.90101624,7,1
31851,12,0,1,8,8.10914612,0,0
31853,11,0,1,3,2.70304871,2,2
31855,12,0,1,55,8.10914612,4,1
31857,4,1,1,3,0.00123596,6,0
31859,9,1,1,6,0.30033875,8,2
31861,7,1,1,3,0.03337097,1,1
31863,7,1,1,8,0.03337097,3,0
31865,10,1,1,3,0.90101624,5,2
31867,7,1,1,13,0.03337097,7,1
31869,8,1,1,3,0.10011292,0,0
31871,11,0,1,29,2.70304871,2,2
